Year,Quarter,Location,Type,Average Employment,Average Female Employment,Average Wage,Number of Establishments,Total Wages
2013,2,Vermont,Durable Goods manufacturing,21469.0,5150.0,14740.0,655.0,
2013,2,Vermont,Education and Health Services supersector,58090.0,43386.0,10303.0,2292.0,
2013,2,Vermont,Educational services,9420.0,5190.0,10555.0,405.0,
2013,2,Vermont,Federal Government,6562.0,,16848.0,437.0,
2013,2,Vermont,Finance and insurance,8691.0,5995.0,15689.0,958.0,
2013,2,Vermont,Financial Activities supersector,11763.0,7329.0,13926.0,1676.0,
2013,2,Vermont,Goods Producing domain,49464.0,11392.0,12370.0,4380.0,
2013,2,Vermont,Health care and social assistance,48670.0,38196.0,10254.0,1887.0,
2013,2,Vermont,Information supersector,4701.0,2075.0,12811.0,487.0,
2013,2,Vermont,Leisure and Hospitality supersector,32255.0,17306.0,4764.0,2199.0,
2013,2,Vermont,Local government,31253.0,19207.0,10705.0,836.0,
2013,2,Vermont,Management of companies and enterprises,1959.0,918.0,21132.0,103.0,
2013,2,Vermont,Manufacturing supersector,31908.0,8801.0,13528.0,1063.0,
2013,2,Vermont,Mining,653.0,71.0,13252.0,63.0,
2013,2,Vermont,Natural Resources and Mining supersector,3531.0,955.0,8292.0,497.0,
2013,2,Vermont,Non-Durable Goods manufacturing,10439.0,3651.0,11037.0,408.0,
2013,2,Vermont,"Other services, except public administration supersector",8783.0,4582.0,7581.0,1990.0,
2013,2,Vermont,Private ownership,246844.0,120654.0,10105.0,22869.0,
2013,2,Vermont,Professional and Business Services supersector,26809.0,11562.0,13233.0,4633.0,
2013,2,Vermont,Professional and technical services,14048.0,6575.0,16143.0,3033.0,
2013,2,Vermont,Real estate and rental and leasing,3072.0,1334.0,8936.0,718.0,
2013,2,Vermont,Retail trade,37480.0,18234.0,6655.0,3216.0,
2013,2,Vermont,Service Providing domain,197381.0,109262.0,9537.0,18489.0,
2013,2,Vermont,State government,16180.0,8369.0,13350.0,332.0,
2013,2,Vermont,Total Covered -  all ownerships,300840.0,,10489.0,24474.0,
2013,2,Vermont,"Trade, Transportation, and Utilities supersector",54980.0,23022.0,8821.0,5212.0,
2013,2,Vermont,Transportation and warehousing,6528.0,1762.0,9165.0,560.0,
2013,2,Vermont,Unspecified industry supersector,,,,,
2013,2,Vermont,Utilities,1805.0,417.0,23265.0,50.0,
2013,2,Vermont,Wholesale trade,9168.0,2609.0,14590.0,1386.0,
2013,3,Vermont,Accommodation and food services,30023.0,15088.0,4977.0,1803.0,
2013,3,Vermont,Administrative and waste services,10948.0,4117.0,8311.0,1522.0,
2013,3,Vermont,"Agriculture, forestry, fishing and hunting",3039.0,837.0,7290.0,441.0,
2013,3,Vermont,"Arts, entertainment, and recreation",4741.0,2069.0,5663.0,396.0,
2013,3,Vermont,Construction supersector,15474.0,1635.0,11182.0,2813.0,
2013,3,Vermont,Durable Goods manufacturing,21143.0,4983.0,14343.0,652.0,
2013,3,Vermont,Education and Health Services supersector,58606.0,43667.0,10163.0,2295.0,
2013,3,Vermont,Educational services,9480.0,5550.0,10520.0,413.0,
2013,3,Vermont,Federal Government,6631.0,,17840.0,435.0,
2013,3,Vermont,Finance and insurance,8773.0,5905.0,15371.0,953.0,
2013,3,Vermont,Financial Activities supersector,11955.0,7224.0,13768.0,1672.0,
2013,3,Vermont,Goods Producing domain,50967.0,11191.0,12272.0,4384.0,
2013,3,Vermont,Health care and social assistance,49127.0,38117.0,10094.0,1882.0,
2013,3,Vermont,Information supersector,4644.0,1994.0,12309.0,483.0,
2013,3,Vermont,Leisure and Hospitality supersector,34764.0,17157.0,5070.0,2199.0,
2013,3,Vermont,Local government,25140.0,19211.0,8980.0,836.0,
2013,3,Vermont,Management of companies and enterprises,1991.0,939.0,18595.0,102.0,
2013,3,Vermont,Manufacturing supersector,31793.0,8651.0,13257.0,1067.0,
2013,3,Vermont,Mining,661.0,68.0,13294.0,63.0,
2013,3,Vermont,Natural Resources and Mining supersector,3699.0,905.0,8362.0,504.0,
2013,3,Vermont,Non-Durable Goods manufacturing,10650.0,3668.0,11101.0,415.0,
2013,3,Vermont,"Other services, except public administration supersector",8985.0,4505.0,7555.0,2000.0,
2013,3,Vermont,Private ownership,252331.0,120316.0,10027.0,22907.0,
2013,3,Vermont,Professional and Business Services supersector,27066.0,11537.0,13071.0,4680.0,
2013,3,Vermont,Professional and technical services,14127.0,6481.0,15982.0,3056.0,
2013,3,Vermont,Real estate and rental and leasing,3182.0,1319.0,9350.0,719.0,
2013,3,Vermont,Retail trade,37915.0,18173.0,6884.0,3205.0,
2013,3,Vermont,Service Providing domain,201364.0,109125.0,9458.0,18523.0,
2013,3,Vermont,State government,16049.0,8836.0,12285.0,332.0,
2013,3,Vermont,Total Covered -  all ownerships,300151.0,,10232.0,24510.0,
2013,3,Vermont,"Trade, Transportation, and Utilities supersector",55345.0,23041.0,8841.0,5194.0,
2013,3,Vermont,Transportation and warehousing,6340.0,1838.0,9587.0,551.0,
2013,3,Vermont,Unspecified industry supersector,,,,,
2013,3,Vermont,Utilities,1782.0,408.0,23444.0,50.0,
2013,3,Vermont,Wholesale trade,9308.0,2622.0,13510.0,1388.0,
2013,4,Vermont,Accommodation and food services,30484.0,16130.0,4778.0,,
2013,4,Vermont,Administrative and waste services,10439.0,4141.0,9969.0,,
2013,4,Vermont,"Agriculture, forestry, fishing and hunting",2865.0,695.0,8037.0,,
2013,4,Vermont,"Arts, entertainment, and recreation",3663.0,1836.0,5828.0,,
2013,4,Vermont,Construction supersector,14921.0,1603.0,12311.0,,
2013,4,Vermont,Durable Goods manufacturing,20964.0,5243.0,14912.0,,
2013,4,Vermont,Education and Health Services supersector,58964.0,44452.0,10982.0,,
2013,4,Vermont,Educational services,9950.0,5913.0,10355.0,,
2013,4,Vermont,Federal Government,6572.0,,15853.0,,
2013,4,Vermont,Finance and insurance,8723.0,5940.0,17424.0,,
2013,4,Vermont,Financial Activities supersector,11785.0,7275.0,15638.0,,
2013,4,Vermont,Goods Producing domain,49993.0,11306.0,13179.0,,
2013,4,Vermont,Health care and social assistance,49013.0,38539.0,11109.0,,
2013,4,Vermont,Information supersector,4643.0,2040.0,13556.0,,
2013,4,Vermont,Leisure and Hospitality supersector,34147.0,17966.0,4891.0,,
2013,4,Vermont,Local government,31568.0,20825.0,9362.0,,
2013,4,Vermont,Management of companies and enterprises,1996.0,954.0,21697.0,,
2013,4,Vermont,Manufacturing supersector,31585.0,8950.0,14028.0,,
2013,4,Vermont,Mining,621.0,58.0,14584.0,,
2013,4,Vermont,Natural Resources and Mining supersector,3486.0,753.0,9203.0,,
2013,4,Vermont,Non-Durable Goods manufacturing,10622.0,3707.0,12285.0,,
2013,4,Vermont,"Other services, except public administration supersector",8771.0,4484.0,7965.0,,
2013,4,Vermont,Private ownership,251731.0,123430.0,10924.0,,
2013,4,Vermont,Professional and Business Services supersector,26638.0,11724.0,16352.0,,
2013,4,Vermont,Professional and technical services,14203.0,6629.0,20293.0,,
2013,4,Vermont,Real estate and rental and leasing,3062.0,1335.0,10550.0,,
2013,4,Vermont,Retail trade,38565.0,18979.0,7156.0,,
2013,4,Vermont,Service Providing domain,201738.0,112124.0,10365.0,,
2013,4,Vermont,State government,16640.0,8728.0,13577.0,,
2013,4,Vermont,Total Covered -  all ownerships,306511.0,,11013.0,,
2013,4,Vermont,"Trade, Transportation, and Utilities supersector",56791.0,24183.0,9224.0,,
2013,4,Vermont,Transportation and warehousing,7117.0,2094.0,9668.0,,
2013,4,Vermont,Unspecified industry supersector,,,,,
2013,4,Vermont,Utilities,1736.0,402.0,24044.0,,
2013,4,Vermont,Wholesale trade,9372.0,2708.0,14650.0,,
2014,1,Vermont,Accommodation and food services,33313.0,16028.0,4924.0,1801.0,164020.0
2014,1,Vermont,Administrative and waste services,9678.0,3750.0,8841.0,1524.0,85568.0
2014,1,Vermont,"Agriculture, forestry, fishing and hunting",2658.0,672.0,7444.0,439.0,19783.0
2014,1,Vermont,"Arts, entertainment, and recreation",3900.0,1924.0,5716.0,399.0,22291.0
2014,1,Vermont,Construction supersector,12477.0,1450.0,10771.0,2756.0,134393.0
2014,1,Vermont,Durable Goods manufacturing,20448.0,4941.0,14830.0,644.0,303245.0
2014,1,Vermont,Education and Health Services supersector,58670.0,44200.0,10051.0,2281.0,589694.0
2014,1,Vermont,Educational services,10052.0,5961.0,9890.0,409.0,99411.0
2014,1,Vermont,Federal Government,6560.0,,18564.0,437.0,121785.0
2014,1,Vermont,Finance and insurance,8673.0,5942.0,19460.0,936.0,168777.0
2014,1,Vermont,Financial Activities supersector,11623.0,7275.0,16892.0,1652.0,196333.0
2014,1,Vermont,Goods Producing domain,46657.0,10730.0,12668.0,4313.0,591069.0
2014,1,Vermont,Health care and social assistance,48618.0,38239.0,10084.0,1872.0,490283.0
2014,1,Vermont,Information supersector,4847.0,2088.0,13443.0,480.0,65155.0
2014,1,Vermont,Leisure and Hospitality supersector,37213.0,17952.0,5007.0,2200.0,186311.0
2014,1,Vermont,Local government,31079.0,20363.0,9242.0,834.0,287226.0
2014,1,Vermont,Management of companies and enterprises,2024.0,994.0,21753.0,103.0,44021.0
2014,1,Vermont,Manufacturing supersector,31014.0,8557.0,13857.0,1057.0,429754.0
2014,1,Vermont,Mining,509.0,51.0,14032.0,61.0,7137.0
2014,1,Vermont,Natural Resources and Mining supersector,3166.0,723.0,8502.0,500.0,26921.0
2014,1,Vermont,Non-Durable Goods manufacturing,10566.0,3616.0,11973.0,413.0,126509.0
2014,1,Vermont,"Other services, except public administration supersector",8615.0,4475.0,7527.0,1977.0,64843.0
2014,1,Vermont,Private ownership,247418.0,120527.0,10313.0,22749.0,2551635.0
2014,1,Vermont,Professional and Business Services supersector,25357.0,11317.0,13984.0,4683.0,354577.0
2014,1,Vermont,Professional and technical services,13655.0,6573.0,16477.0,3056.0,224988.0
2014,1,Vermont,Real estate and rental and leasing,2950.0,1333.0,9341.0,716.0,27556.0
2014,1,Vermont,Retail trade,36999.0,17739.0,6917.0,3168.0,255920.0
2014,1,Vermont,Service Providing domain,200761.0,109797.0,9766.0,18436.0,1960567.0
2014,1,Vermont,State government,16332.0,8958.0,12449.0,235.0,203306.0
2014,1,Vermont,Total Covered -  all ownerships,301389.0,,10498.0,24255.0,3163953.0
2014,1,Vermont,"Trade, Transportation, and Utilities supersector",54438.0,22490.0,9252.0,5163.0,503654.0
2014,1,Vermont,Transportation and warehousing,6610.0,1751.0,9316.0,552.0,61581.0
2014,1,Vermont,Unspecified industry supersector,,,,,
2014,1,Vermont,Utilities,1739.0,394.0,31015.0,51.0,53935.0
2014,1,Vermont,Wholesale trade,9089.0,2606.0,14547.0,1392.0,132218.0
2014,2,Vermont,Accommodation and food services,28938.0,15789.0,4799.0,1807.0,
2014,2,Vermont,Administrative and waste services,10927.0,4146.0,8463.0,1549.0,
2014,2,Vermont,"Agriculture, forestry, fishing and hunting",3024.0,898.0,7521.0,442.0,
2014,2,Vermont,"Arts, entertainment, and recreation",4134.0,2254.0,5439.0,408.0,
2014,2,Vermont,Construction supersector,14575.0,1684.0,10938.0,2741.0,
2014,2,Vermont,Durable Goods manufacturing,20440.0,4918.0,14352.0,639.0,
2014,2,Vermont,Education and Health Services supersector,58893.0,44415.0,10421.0,2287.0,
2014,2,Vermont,Educational services,9793.0,5468.0,10477.0,410.0,
2014,2,Vermont,Federal Government,6675.0,,15970.0,440.0,
2014,2,Vermont,Finance and insurance,8719.0,6073.0,15694.0,940.0,
2014,2,Vermont,Financial Activities supersector,11800.0,7404.0,13979.0,1660.0,
2014,2,Vermont,Goods Producing domain,49443.0,11328.0,12283.0,4306.0,
2014,2,Vermont,Health care and social assistance,49100.0,38947.0,10410.0,1877.0,
2014,2,Vermont,Information supersector,4818.0,2093.0,13213.0,483.0,
2014,2,Vermont,Leisure and Hospitality supersector,33072.0,18043.0,4879.0,2215.0,
2014,2,Vermont,Local government,31334.0,19619.0,10911.0,832.0,
2014,2,Vermont,Management of companies and enterprises,2073.0,1031.0,21117.0,106.0,
2014,2,Vermont,Manufacturing supersector,31225.0,8686.0,13342.0,1062.0,
2014,2,Vermont,Mining,619.0,60.0,13737.0,61.0,
2014,2,Vermont,Natural Resources and Mining supersector,3643.0,958.0,8578.0,503.0,
2014,2,Vermont,Non-Durable Goods manufacturing,10785.0,3768.0,11430.0,423.0,
2014,2,Vermont,"Other services, except public administration supersector",8832.0,4630.0,7727.0,1965.0,
2014,2,Vermont,Private ownership,248904.0,122878.0,10159.0,22816.0,
2014,2,Vermont,Professional and Business Services supersector,26838.0,11717.0,13743.0,4743.0,
2014,2,Vermont,Professional and technical services,13838.0,6540.0,16808.0,3088.0,
2014,2,Vermont,Real estate and rental and leasing,3081.0,1331.0,9124.0,720.0,
2014,2,Vermont,Retail trade,37595.0,18421.0,6838.0,3156.0,
2014,2,Vermont,Service Providing domain,199460.0,111550.0,9632.0,18510.0,
2014,2,Vermont,State government,16493.0,8694.0,13778.0,231.0,
2014,2,Vermont,Total Covered -  all ownerships,303405.0,,10561.0,24319.0,
2014,2,Vermont,"Trade, Transportation, and Utilities supersector",55207.0,23248.0,8704.0,5157.0,
2014,2,Vermont,Transportation and warehousing,6637.0,1756.0,9427.0,551.0,
2014,2,Vermont,Unspecified industry supersector,,,,,
2014,2,Vermont,Utilities,1726.0,400.0,22092.0,50.0,
2014,2,Vermont,Wholesale trade,9250.0,2671.0,13270.0,1400.0,
2014,3,Vermont,Accommodation and food services,30752.0,15861.0,5172.0,1810.0,
2014,3,Vermont,Administrative and waste services,11357.0,4054.0,8437.0,1570.0,
2014,3,Vermont,"Agriculture, forestry, fishing and hunting",3327.0,902.0,7309.0,453.0,
2014,3,Vermont,"Arts, entertainment, and recreation",4946.0,2151.0,5485.0,408.0,
2014,3,Vermont,Construction supersector,16422.0,1735.0,11404.0,2772.0,
2014,3,Vermont,Durable Goods manufacturing,20379.0,4825.0,14801.0,641.0,
2014,3,Vermont,Education and Health Services supersector,59336.0,44543.0,10398.0,2311.0,
2014,3,Vermont,Educational services,9622.0,5640.0,11045.0,420.0,
2014,3,Vermont,Federal Government,6731.0,,18370.0,439.0,
2014,3,Vermont,Finance and insurance,8809.0,6041.0,16231.0,945.0,
2014,3,Vermont,Financial Activities supersector,12018.0,7395.0,14384.0,1669.0,
2014,3,Vermont,Goods Producing domain,51738.0,11254.0,12548.0,4352.0,
2014,3,Vermont,Health care and social assistance,49713.0,38903.0,10273.0,1891.0,
2014,3,Vermont,Information supersector,4814.0,2079.0,12950.0,492.0,
2014,3,Vermont,Leisure and Hospitality supersector,35699.0,18012.0,5216.0,2218.0,
2014,3,Vermont,Local government,25569.0,19480.0,9030.0,829.0,
2014,3,Vermont,Management of companies and enterprises,2087.0,1020.0,20538.0,106.0,
2014,3,Vermont,Manufacturing supersector,31324.0,8558.0,13689.0,1067.0,
2014,3,Vermont,Mining,664.0,59.0,13312.0,60.0,
2014,3,Vermont,Natural Resources and Mining supersector,3991.0,961.0,8307.0,513.0,
2014,3,Vermont,Non-Durable Goods manufacturing,10945.0,3733.0,11617.0,426.0,
2014,3,Vermont,"Other services, except public administration supersector",9065.0,4652.0,7722.0,1987.0,
2014,3,Vermont,Private ownership,255666.0,122606.0,10275.0,22997.0,
2014,3,Vermont,Professional and Business Services supersector,27354.0,11573.0,13543.0,4800.0,
2014,3,Vermont,Professional and technical services,13909.0,6499.0,16662.0,3124.0,
2014,3,Vermont,Real estate and rental and leasing,3210.0,1354.0,9315.0,724.0,
2014,3,Vermont,Retail trade,38173.0,18230.0,7078.0,3152.0,
2014,3,Vermont,Service Providing domain,203929.0,111352.0,9699.0,18645.0,
2014,3,Vermont,State government,16376.0,9131.0,12479.0,231.0,
2014,3,Vermont,Total Covered -  all ownerships,304343.0,,10468.0,24496.0,
2014,3,Vermont,"Trade, Transportation, and Utilities supersector",55644.0,23098.0,8969.0,5168.0,
2014,3,Vermont,Transportation and warehousing,6419.0,1801.0,9726.0,558.0,
2014,3,Vermont,Unspecified industry supersector,,,,,
2014,3,Vermont,Utilities,1724.0,401.0,23755.0,52.0,
2014,3,Vermont,Wholesale trade,9329.0,2666.0,13450.0,1406.0,
2014,4,Vermont,Accommodation and food services,30860.0,16307.0,5003.0,,
2014,4,Vermont,Administrative and waste services,10764.0,3977.0,10874.0,,
2014,4,Vermont,"Agriculture, forestry, fishing and hunting",3130.0,747.0,8352.0,,
2014,4,Vermont,"Arts, entertainment, and recreation",3846.0,1986.0,6729.0,,
2014,4,Vermont,Construction supersector,15633.0,1707.0,12922.0,,
2014,4,Vermont,Durable Goods manufacturing,20201.0,5017.0,15248.0,,
2014,4,Vermont,Education and Health Services supersector,59636.0,45273.0,11395.0,,
2014,4,Vermont,Educational services,10020.0,5934.0,10762.0,,
2014,4,Vermont,Federal Government,6725.0,,16369.0,,
2014,4,Vermont,Finance and insurance,8763.0,6070.0,18355.0,,
2014,4,Vermont,Financial Activities supersector,11853.0,7445.0,16357.0,,
2014,4,Vermont,Goods Producing domain,50614.0,11392.0,13576.0,,
2014,4,Vermont,Health care and social assistance,49616.0,39339.0,11523.0,,
2014,4,Vermont,Information supersector,4552.0,2003.0,14288.0,,
2014,4,Vermont,Leisure and Hospitality supersector,34706.0,18293.0,5194.0,,
2014,4,Vermont,Local government,31418.0,20483.0,9725.0,,
2014,4,Vermont,Management of companies and enterprises,2134.0,1042.0,23770.0,,
2014,4,Vermont,Manufacturing supersector,31238.0,8883.0,14403.0,,
2014,4,Vermont,Mining,613.0,55.0,14831.0,,
2014,4,Vermont,Natural Resources and Mining supersector,3744.0,802.0,9413.0,,
2014,4,Vermont,Non-Durable Goods manufacturing,11037.0,3866.0,12857.0,,
2014,4,Vermont,"Other services, except public administration supersector",8783.0,4580.0,8330.0,,
2014,4,Vermont,Private ownership,254124.0,125092.0,11398.0,,
2014,4,Vermont,Professional and Business Services supersector,26961.0,11692.0,17156.0,,
2014,4,Vermont,Professional and technical services,14064.0,6673.0,20961.0,,
2014,4,Vermont,Real estate and rental and leasing,3090.0,1375.0,10690.0,,
2014,4,Vermont,Retail trade,38959.0,19288.0,7505.0,,
2014,4,Vermont,Service Providing domain,203510.0,113700.0,10856.0,,
2014,4,Vermont,State government,16811.0,9032.0,13958.0,,
2014,4,Vermont,Total Covered -  all ownerships,309078.0,,11475.0,,
2014,4,Vermont,"Trade, Transportation, and Utilities supersector",57018.0,24414.0,9731.0,,
2014,4,Vermont,Transportation and warehousing,7038.0,2033.0,10456.0,,
2014,4,Vermont,Unspecified industry supersector,,,,,
2014,4,Vermont,Utilities,1721.0,399.0,27433.0,,
2014,4,Vermont,Wholesale trade,9301.0,2694.0,15233.0,,
2015,1,Vermont,Accommodation and food services,34425.0,16664.0,5088.0,1807.0,175154.0
2015,1,Vermont,Administrative and waste services,9611.0,3791.0,8795.0,1580.0,84525.0
2015,1,Vermont,"Agriculture, forestry, fishing and hunting",2827.0,672.0,7551.0,458.0,21344.0
2015,1,Vermont,"Arts, entertainment, and recreation",3905.0,1903.0,5460.0,412.0,21320.0
2015,1,Vermont,Construction supersector,12933.0,1517.0,10876.0,2747.0,140665.0
2015,1,Vermont,Durable Goods manufacturing,19739.0,4725.0,14581.0,613.0,287809.0
2015,1,Vermont,Education and Health Services supersector,59673.0,45028.0,10081.0,2310.0,601561.0
2015,1,Vermont,Educational services,10154.0,6096.0,10032.0,422.0,101858.0
2015,1,Vermont,Federal Government,6729.0,,18953.0,442.0,127538.0
2015,1,Vermont,Finance and insurance,8743.0,5962.0,20397.0,944.0,178338.0
2015,1,Vermont,Financial Activities supersector,11594.0,7211.0,17689.0,1660.0,205083.0
2015,1,Vermont,Goods Producing domain,47069.0,10758.0,12683.0,4305.0,596980.0
2015,1,Vermont,Health care and social assistance,49520.0,38932.0,10091.0,1888.0,499703.0
2015,1,Vermont,Information supersector,4538.0,1995.0,13105.0,483.0,59467.0
2015,1,Vermont,Leisure and Hospitality supersector,38330.0,18567.0,5126.0,2219.0,196474.0
2015,1,Vermont,Local government,31036.0,20458.0,9323.0,825.0,289335.0
2015,1,Vermont,Management of companies and enterprises,2221.0,1056.0,22927.0,112.0,50928.0
2015,1,Vermont,Manufacturing supersector,30758.0,8510.0,13892.0,1045.0,427303.0
2015,1,Vermont,Mining,551.0,59.0,13924.0,55.0,7668.0
2015,1,Vermont,Natural Resources and Mining supersector,3377.0,731.0,8590.0,513.0,29012.0
2015,1,Vermont,Non-Durable Goods manufacturing,11019.0,3785.0,12659.0,432.0,139494.0
2015,1,Vermont,"Other services, except public administration supersector",8733.0,4535.0,7707.0,1982.0,67307.0
2015,1,Vermont,Private ownership,250540.0,122350.0,10513.0,22975.0,2634055.0
2015,1,Vermont,Professional and Business Services supersector,25867.0,11520.0,14450.0,4862.0,373769.0
2015,1,Vermont,Professional and technical services,14035.0,6673.0,16980.0,3170.0,238316.0
2015,1,Vermont,Real estate and rental and leasing,2850.0,1249.0,9383.0,716.0,26745.0
2015,1,Vermont,Retail trade,37374.0,17960.0,6874.0,3134.0,256908.0
2015,1,Vermont,Service Providing domain,203472.0,111592.0,10012.0,18670.0,2037075.0
2015,1,Vermont,State government,16426.0,8965.0,12849.0,231.0,211057.0
2015,1,Vermont,Total Covered -  all ownerships,304731.0,,10704.0,24473.0,3261985.0
2015,1,Vermont,"Trade, Transportation, and Utilities supersector",54737.0,22736.0,9745.0,5154.0,533415.0
2015,1,Vermont,Transportation and warehousing,6500.0,1718.0,9083.0,549.0,59042.0
2015,1,Vermont,Unspecified industry supersector,,,,,
2015,1,Vermont,Utilities,1637.0,403.0,52121.0,53.0,85322.0
2015,1,Vermont,Wholesale trade,9226.0,2655.0,14323.0,1418.0,132143.0
2015,2,Vermont,Accommodation and food services,29863.0,16255.0,5033.0,1827.0,
2015,2,Vermont,Administrative and waste services,11373.0,4351.0,8507.0,1613.0,
2015,2,Vermont,"Agriculture, forestry, fishing and hunting",3227.0,937.0,7681.0,469.0,
2015,2,Vermont,"Arts, entertainment, and recreation",4106.0,2249.0,5258.0,415.0,
2015,2,Vermont,Construction supersector,15322.0,1706.0,10932.0,2765.0,
2015,2,Vermont,Durable Goods manufacturing,19746.0,4721.0,14519.0,612.0,
2015,2,Vermont,Education and Health Services supersector,59962.0,45273.0,10729.0,2330.0,
2015,2,Vermont,Educational services,9895.0,5625.0,10676.0,431.0,
2015,2,Vermont,Federal Government,6783.0,,16372.0,442.0,
2015,2,Vermont,Finance and insurance,8754.0,6000.0,16442.0,941.0,
2015,2,Vermont,Financial Activities supersector,11721.0,7266.0,14604.0,1657.0,
2015,2,Vermont,Goods Producing domain,50123.0,11365.0,12359.0,4333.0,
2015,2,Vermont,Health care and social assistance,50067.0,39648.0,10740.0,1899.0,
2015,2,Vermont,Information supersector,4687.0,2090.0,13357.0,484.0,
2015,2,Vermont,Leisure and Hospitality supersector,33969.0,18504.0,5060.0,2242.0,
2015,2,Vermont,Local government,31249.0,19662.0,11164.0,824.0,
2015,2,Vermont,Management of companies and enterprises,2247.0,1081.0,21296.0,110.0,
2015,2,Vermont,Manufacturing supersector,30912.0,8654.0,13525.0,1044.0,
2015,2,Vermont,Mining,663.0,68.0,13783.0,55.0,
2015,2,Vermont,Natural Resources and Mining supersector,3889.0,1005.0,8721.0,524.0,
2015,2,Vermont,Non-Durable Goods manufacturing,11166.0,3933.0,11768.0,432.0,
2015,2,Vermont,"Other services, except public administration supersector",8955.0,4677.0,8075.0,1996.0,
2015,2,Vermont,Private ownership,252288.0,124582.0,10381.0,23086.0,
2015,2,Vermont,Professional and Business Services supersector,27818.0,12083.0,14018.0,4901.0,
2015,2,Vermont,Professional and technical services,14198.0,6651.0,17279.0,3178.0,
2015,2,Vermont,Real estate and rental and leasing,2967.0,1266.0,9182.0,716.0,
2015,2,Vermont,Retail trade,37701.0,18493.0,6990.0,3124.0,
2015,2,Vermont,Service Providing domain,202165.0,113217.0,9890.0,18753.0,
2015,2,Vermont,State government,16551.0,8609.0,14012.0,231.0,
2015,2,Vermont,Total Covered -  all ownerships,306871.0,,10789.0,24583.0,
2015,2,Vermont,"Trade, Transportation, and Utilities supersector",55054.0,23324.0,8868.0,5143.0,
2015,2,Vermont,Transportation and warehousing,6515.0,1727.0,9460.0,557.0,
2015,2,Vermont,Unspecified industry supersector,,,,,
2015,2,Vermont,Utilities,1554.0,397.0,22006.0,53.0,
2015,2,Vermont,Wholesale trade,9283.0,2707.0,13880.0,1409.0,
2015,3,Vermont,Accommodation and food services,31812.0,16322.0,5351.0,1828.0,
2015,3,Vermont,Administrative and waste services,11750.0,4410.0,8796.0,1637.0,
2015,3,Vermont,"Agriculture, forestry, fishing and hunting",3490.0,915.0,7646.0,475.0,
2015,3,Vermont,"Arts, entertainment, and recreation",4856.0,2191.0,5715.0,417.0,
2015,3,Vermont,Construction supersector,16684.0,1732.0,11509.0,2806.0,
2015,3,Vermont,Durable Goods manufacturing,19682.0,4630.0,14765.0,614.0,
2015,3,Vermont,Education and Health Services supersector,60251.0,45155.0,10761.0,2361.0,
2015,3,Vermont,Educational services,9763.0,5780.0,11250.0,441.0,
2015,3,Vermont,Federal Government,6769.0,,19095.0,441.0,
2015,3,Vermont,Finance and insurance,8781.0,5919.0,17042.0,940.0,
2015,3,Vermont,Financial Activities supersector,11872.0,7165.0,15142.0,1652.0,
2015,3,Vermont,Goods Producing domain,51975.0,11245.0,12587.0,4390.0,
2015,3,Vermont,Health care and social assistance,50488.0,39375.0,10666.0,1920.0,
2015,3,Vermont,Information supersector,4647.0,1973.0,15031.0,484.0,
2015,3,Vermont,Leisure and Hospitality supersector,36667.0,18513.0,5399.0,2245.0,
2015,3,Vermont,Local government,25467.0,19179.0,9157.0,824.0,
2015,3,Vermont,Management of companies and enterprises,2215.0,1054.0,19615.0,109.0,
2015,3,Vermont,Manufacturing supersector,31098.0,8529.0,13691.0,1053.0,
2015,3,Vermont,Mining,703.0,69.0,13889.0,56.0,
2015,3,Vermont,Natural Resources and Mining supersector,4193.0,984.0,8693.0,531.0,
2015,3,Vermont,Non-Durable Goods manufacturing,11416.0,3899.0,11838.0,439.0,
2015,3,Vermont,"Other services, except public administration supersector",9156.0,4642.0,8062.0,2007.0,
2015,3,Vermont,Private ownership,257974.0,123548.0,10590.0,23237.0,
2015,3,Vermont,Professional and Business Services supersector,28257.0,12013.0,13751.0,4955.0,
2015,3,Vermont,Professional and technical services,14292.0,6549.0,16916.0,3209.0,
2015,3,Vermont,Real estate and rental and leasing,3091.0,1246.0,9743.0,712.0,
2015,3,Vermont,Retail trade,37956.0,17988.0,7572.0,3129.0,
2015,3,Vermont,Service Providing domain,205998.0,112303.0,10086.0,18847.0,
2015,3,Vermont,State government,16246.0,8909.0,12847.0,231.0,
2015,3,Vermont,Total Covered -  all ownerships,306456.0,,10778.0,24733.0,
2015,3,Vermont,"Trade, Transportation, and Utilities supersector",55148.0,22842.0,9416.0,5143.0,
2015,3,Vermont,Transportation and warehousing,6295.0,1791.0,10028.0,545.0,
2015,3,Vermont,Unspecified industry supersector,,,,,
2015,3,Vermont,Utilities,1522.0,380.0,22698.0,54.0,
2015,3,Vermont,Wholesale trade,9375.0,2683.0,14314.0,1415.0,
2015,4,Vermont,Accommodation and food services,31652.0,16756.0,5378.0,,
2015,4,Vermont,Administrative and waste services,11222.0,4237.0,9980.0,,
2015,4,Vermont,"Agriculture, forestry, fishing and hunting",3197.0,775.0,8739.0,,
2015,4,Vermont,"Arts, entertainment, and recreation",3671.0,1865.0,6360.0,,
2015,4,Vermont,Construction supersector,15769.0,1696.0,13438.0,,
2015,4,Vermont,Durable Goods manufacturing,19551.0,4875.0,16008.0,,
2015,4,Vermont,Education and Health Services supersector,60540.0,45708.0,11954.0,,
2015,4,Vermont,Educational services,10258.0,6113.0,11019.0,,
